question,doc_id,unit_id,publish_date,effective_date,answer,id,domain,created_at,doc_type,source,region,role,status
商业银行和产品管理人托管合同要约定哪些结算职责？,商业银行托管业务监督管理办法（试行）_20251230002138_2005675587217616896,第十三条,2023-10-01,,第十三条 商业银行应当与产品管理人在托管合同中约定结算条款，明确双方在清算交收和风险控制方面的职责，并根据法律法规规定和托管合同约定，执行资金划拨指令，及时办理清算、交割事宜。商业银行应当与产品管理人约定，由托管人负责划拨资金账户内的资金，避免资金挪用。,policy_MinerU_markdown_商业银行托管业务监督管理办法（试行）_20251230002138_2005675587217616896_16_1,policy,2025-12-31T14:53:10.638519,监管政策,MinerU_markdown_商业银行托管业务监督管理办法（试行）_20251230002138_2005675587217616896.md,全国,客户经理,生效
托管资金划拨出指令后银行多久要办完清算交割？,商业银行托管业务监督管理办法（试行）_20251230002138_2005675587217616896,第十三条,2023-10-01,,第十三条 商业银行应当与产品管理人在托管合同中约定结算条款，明确双方在清算交收和风险控制方面的职责，并根据法律法规规定和托管合同约定，执行资金划拨指令，及时办理清算、交割事宜。商业银行应当与产品管理人约定，由托管人负责划拨资金账户内的资金，避免资金挪用。,policy_MinerU_markdown_商业银行托管业务监督管理办法（试行）_20251230002138_2005675587217616896_16_2,policy,2025-12-31T14:53:10.638519,监管政策,MinerU_markdown_商业银行托管业务监督管理办法（试行）_20251230002138_2005675587217616896.md,全国,客户经理,生效
商业银行托管业务怎么防范资金被挪用风险？,商业银行托管业务监督管理办法（试行）_20251230002138_2005675587217616896,第十三条,2023-10-01,,第十三条 商业银行应当与产品管理人在托管合同中约定结算条款，明确双方在清算交收和风险控制方面的职责，并根据法律法规规定和托管合同约定，执行资金划拨指令，及时办理清算、交割事宜。商业银行应当与产品管理人约定，由托管人负责划拨资金账户内的资金，避免资金挪用。,policy_MinerU_markdown_商业银行托管业务监督管理办法（试行）_20251230002138_2005675587217616896_16_3,policy,2025-12-31T14:53:10.638519,监管政策,MinerU_markdown_商业银行托管业务监督管理办法（试行）_20251230002138_2005675587217616896.md,全国,客户经理,生效
资金划拨操作需要哪些授权才能执行？,商业银行托管业务监督管理办法（试行）_20251230002138_2005675587217616896,第一条,2023-06-15,2023-07-01,商业银行应当明确清算交割的具体责任人员或岗位，未获得明确指令和授权，不得擅自进行资金划拨或资产处置操作等。,policy_MinerU_markdown_商业银行托管业务监督管理办法（试行）_20251230002138_2005675587217616896_17_0,policy,2025-12-31T14:53:20.270612,监管政策,MinerU_markdown_商业银行托管业务监督管理办法（试行）_20251230002138_2005675587217616896.md,全国,客户经理,生效
清算交割岗位必须指定具体责任人吗？,商业银行托管业务监督管理办法（试行）_20251230002138_2005675587217616896,第一条,2023-06-15,2023-07-01,商业银行应当明确清算交割的具体责任人员或岗位，未获得明确指令和授权，不得擅自进行资金划拨或资产处置操作等。,policy_MinerU_markdown_商业银行托管业务监督管理办法（试行）_20251230002138_2005675587217616896_17_1,policy,2025-12-31T14:53:20.270612,监管政策,MinerU_markdown_商业银行托管业务监督管理办法（试行）_20251230002138_2005675587217616896.md,全国,客户经理,生效
没有指令时能不能自行划转客户资金？,商业银行托管业务监督管理办法（试行）_20251230002138_2005675587217616896,第一条,2023-06-15,2023-07-01,商业银行应当明确清算交割的具体责任人员或岗位，未获得明确指令和授权，不得擅自进行资金划拨或资产处置操作等。,policy_MinerU_markdown_商业银行托管业务监督管理办法（试行）_20251230002138_2005675587217616896_17_2,policy,2025-12-31T14:53:20.270612,监管政策,MinerU_markdown_商业银行托管业务监督管理办法（试行）_20251230002138_2005675587217616896.md,全国,客户经理,生效
资产处置前必须拿到什么类型的授权？,商业银行托管业务监督管理办法（试行）_20251230002138_2005675587217616896,第一条,2023-06-15,2023-07-01,商业银行应当明确清算交割的具体责任人员或岗位，未获得明确指令和授权，不得擅自进行资金划拨或资产处置操作等。,policy_MinerU_markdown_商业银行托管业务监督管理办法（试行）_20251230002138_2005675587217616896_17_3,policy,2025-12-31T14:53:20.270612,监管政策,MinerU_markdown_商业银行托管业务监督管理办法（试行）_20251230002138_2005675587217616896.md,全国,客户经理,生效
谁负责银行的清算和交割操作？,商业银行托管业务监督管理办法（试行）_20251230002138_2005675587217616896,第一条,2023-06-15,2023-07-01,商业银行应当明确清算交割的具体责任人员或岗位，未获得明确指令和授权，不得擅自进行资金划拨或资产处置操作等。,policy_MinerU_markdown_商业银行托管业务监督管理办法（试行）_20251230002138_2005675587217616896_17_4,policy,2025-12-31T14:53:20.270612,监管政策,MinerU_markdown_商业银行托管业务监督管理办法（试行）_20251230002138_2005675587217616896.md,全国,客户经理,生效
商业银行托管产品会计核算要怎么建账？,商业银行托管业务监督管理办法（试行）_20251230002138_2005675587217616896,第十四条,,,第十四条 商业银行提供会计核算服务的，应当为每只托管产品单独建账、单独核算，在托管合同中明确各方职责与具体核,policy_MinerU_markdown_商业银行托管业务监督管理办法（试行）_20251230002138_2005675587217616896_18_0,policy,2025-12-31T14:53:23.319228,监管政策,MinerU_markdown_商业银行托管业务监督管理办法（试行）_20251230002138_2005675587217616896.md,全国,客户经理,生效
托管产品单独核算要求在合同中明确哪些内容？,商业银行托管业务监督管理办法（试行）_20251230002138_2005675587217616896,第十四条,,,第十四条 商业银行提供会计核算服务的，应当为每只托管产品单独建账、单独核算，在托管合同中明确各方职责与具体核,policy_MinerU_markdown_商业银行托管业务监督管理办法（试行）_20251230002138_2005675587217616896_18_1,policy,2025-12-31T14:53:23.319228,监管政策,MinerU_markdown_商业银行托管业务监督管理办法（试行）_20251230002138_2005675587217616896.md,全国,客户经理,生效
商业银行复核托管产品财务数据依据什么标准？,商业银行托管业务监督管理办法（试行）_20251230002138_2005675587217616896,第1条,2023-10-01,,产品管理人为会计责任方的，商业银行应当根据约定的方法和《企业会计准则》的规定复核产品管理人提供的托管产品财务数据，发现错误的应当及时提示产品管理人。可以从第三方渠道获取可靠数据的，商业银行应当主要使用第三方数据进行会计核算。对仅依赖产品管理人所提供数据且无法从其他渠道获取可靠数据进行会计核算的，商业银行应当在托管合同中明确约定数据来源和免责情形。,policy_MinerU_markdown_商业银行托管业务监督管理办法（试行）_20251230002138_2005675587217616896_19_0,policy,2025-12-31T14:53:32.448907,监管政策,MinerU_markdown_商业银行托管业务监督管理办法（试行）_20251230002138_2005675587217616896.md,全国,客户经理,生效
银行发现托管产品数据有误要怎么处理？,商业银行托管业务监督管理办法（试行）_20251230002138_2005675587217616896,第1条,2023-10-01,,产品管理人为会计责任方的，商业银行应当根据约定的方法和《企业会计准则》的规定复核产品管理人提供的托管产品财务数据，发现错误的应当及时提示产品管理人。可以从第三方渠道获取可靠数据的，商业银行应当主要使用第三方数据进行会计核算。对仅依赖产品管理人所提供数据且无法从其他渠道获取可靠数据进行会计核算的，商业银行应当在托管合同中明确约定数据来源和免责情形。,policy_MinerU_markdown_商业银行托管业务监督管理办法（试行）_20251230002138_2005675587217616896_19_1,policy,2025-12-31T14:53:32.448907,监管政策,MinerU_markdown_商业银行托管业务监督管理办法（试行）_20251230002138_2005675587217616896.md,全国,客户经理,生效
商业银行做会计核算优先用哪类数据？,商业银行托管业务监督管理办法（试行）_20251230002138_2005675587217616896,第1条,2023-10-01,,产品管理人为会计责任方的，商业银行应当根据约定的方法和《企业会计准则》的规定复核产品管理人提供的托管产品财务数据，发现错误的应当及时提示产品管理人。可以从第三方渠道获取可靠数据的，商业银行应当主要使用第三方数据进行会计核算。对仅依赖产品管理人所提供数据且无法从其他渠道获取可靠数据进行会计核算的，商业银行应当在托管合同中明确约定数据来源和免责情形。,policy_MinerU_markdown_商业银行托管业务监督管理办法（试行）_20251230002138_2005675587217616896_19_2,policy,2025-12-31T14:53:32.448907,监管政策,MinerU_markdown_商业银行托管业务监督管理办法（试行）_20251230002138_2005675587217616896.md,全国,客户经理,生效
第三方数据可靠时银行是否必须使用？,商业银行托管业务监督管理办法（试行）_20251230002138_2005675587217616896,第1条,2023-10-01,,产品管理人为会计责任方的，商业银行应当根据约定的方法和《企业会计准则》的规定复核产品管理人提供的托管产品财务数据，发现错误的应当及时提示产品管理人。可以从第三方渠道获取可靠数据的，商业银行应当主要使用第三方数据进行会计核算。对仅依赖产品管理人所提供数据且无法从其他渠道获取可靠数据进行会计核算的，商业银行应当在托管合同中明确约定数据来源和免责情形。,policy_MinerU_markdown_商业银行托管业务监督管理办法（试行）_20251230002138_2005675587217616896_19_3,policy,2025-12-31T14:53:32.448907,监管政策,MinerU_markdown_商业银行托管业务监督管理办法（试行）_20251230002138_2005675587217616896.md,全国,客户经理,生效
仅依赖管理人数据时银行需在合同约定什么？,商业银行托管业务监督管理办法（试行）_20251230002138_2005675587217616896,第1条,2023-10-01,,产品管理人为会计责任方的，商业银行应当根据约定的方法和《企业会计准则》的规定复核产品管理人提供的托管产品财务数据，发现错误的应当及时提示产品管理人。可以从第三方渠道获取可靠数据的，商业银行应当主要使用第三方数据进行会计核算。对仅依赖产品管理人所提供数据且无法从其他渠道获取可靠数据进行会计核算的，商业银行应当在托管合同中明确约定数据来源和免责情形。,policy_MinerU_markdown_商业银行托管业务监督管理办法（试行）_20251230002138_2005675587217616896_19_4,policy,2025-12-31T14:53:32.448907,监管政策,MinerU_markdown_商业银行托管业务监督管理办法（试行）_20251230002138_2005675587217616896.md,全国,客户经理,生效
商业银行做资产估值要签哪些合同条款？,商业银行托管业务监督管理办法（试行）_20251230002138_2005675587217616896,第十五条,,,第十五条 商业银行提供资产估值服务的，应当在托管合同中明确约定估值对象、估值原则、估值方法、估值时间以及差错处理等内容，严格按照托管合同的约定进行资产估值。使用模型估值的，应当审慎确定模型参数，不得随意调整。商业银行估值结果与产品管理人无法达成一致的，商业银行应当及时提示产品管理人按照有关法律法规进行信息披露。,policy_MinerU_markdown_商业银行托管业务监督管理办法（试行）_20251230002138_2005675587217616896_20_0,policy,2025-12-31T14:53:39.405720,监管政策,MinerU_markdown_商业银行托管业务监督管理办法（试行）_20251230002138_2005675587217616896.md,全国,客户经理,生效
银行用模型估值怎么确定参数才合规？,商业银行托管业务监督管理办法（试行）_20251230002138_2005675587217616896,第十五条,,,第十五条 商业银行提供资产估值服务的，应当在托管合同中明确约定估值对象、估值原则、估值方法、估值时间以及差错处理等内容，严格按照托管合同的约定进行资产估值。使用模型估值的，应当审慎确定模型参数，不得随意调整。商业银行估值结果与产品管理人无法达成一致的，商业银行应当及时提示产品管理人按照有关法律法规进行信息披露。,policy_MinerU_markdown_商业银行托管业务监督管理办法（试行）_20251230002138_2005675587217616896_20_1,policy,2025-12-31T14:53:39.405720,监管政策,MinerU_markdown_商业银行托管业务监督管理办法（试行）_20251230002138_2005675587217616896.md,全国,客户经理,生效
银行和管理人估值不一致该怎么处理？,商业银行托管业务监督管理办法（试行）_20251230002138_2005675587217616896,第十五条,,,第十五条 商业银行提供资产估值服务的，应当在托管合同中明确约定估值对象、估值原则、估值方法、估值时间以及差错处理等内容，严格按照托管合同的约定进行资产估值。使用模型估值的，应当审慎确定模型参数，不得随意调整。商业银行估值结果与产品管理人无法达成一致的，商业银行应当及时提示产品管理人按照有关法律法规进行信息披露。,policy_MinerU_markdown_商业银行托管业务监督管理办法（试行）_20251230002138_2005675587217616896_20_2,policy,2025-12-31T14:53:39.405720,监管政策,MinerU_markdown_商业银行托管业务监督管理办法（试行）_20251230002138_2005675587217616896.md,全国,客户经理,生效
资产估值的时间和方法必须写进哪个合同？,商业银行托管业务监督管理办法（试行）_20251230002138_2005675587217616896,第十五条,,,第十五条 商业银行提供资产估值服务的，应当在托管合同中明确约定估值对象、估值原则、估值方法、估值时间以及差错处理等内容，严格按照托管合同的约定进行资产估值。使用模型估值的，应当审慎确定模型参数，不得随意调整。商业银行估值结果与产品管理人无法达成一致的，商业银行应当及时提示产品管理人按照有关法律法规进行信息披露。,policy_MinerU_markdown_商业银行托管业务监督管理办法（试行）_20251230002138_2005675587217616896_20_3,policy,2025-12-31T14:53:39.405720,监管政策,MinerU_markdown_商业银行托管业务监督管理办法（试行）_20251230002138_2005675587217616896.md,全国,客户经理,生效
银行估值差错处理流程在合同里要约定吗？,商业银行托管业务监督管理办法（试行）_20251230002138_2005675587217616896,第十五条,,,第十五条 商业银行提供资产估值服务的，应当在托管合同中明确约定估值对象、估值原则、估值方法、估值时间以及差错处理等内容，严格按照托管合同的约定进行资产估值。使用模型估值的，应当审慎确定模型参数，不得随意调整。商业银行估值结果与产品管理人无法达成一致的，商业银行应当及时提示产品管理人按照有关法律法规进行信息披露。,policy_MinerU_markdown_商业银行托管业务监督管理办法（试行）_20251230002138_2005675587217616896_20_4,policy,2025-12-31T14:53:39.405720,监管政策,MinerU_markdown_商业银行托管业务监督管理办法（试行）_20251230002138_2005675587217616896.md,全国,客户经理,生效
商业银行托管产品信息披露要怎么约定？,商业银行托管业务监督管理办法（试行）_20251230002138_2005675587217616896,第十六条,2023-06-15,2023-07-01,第十六条 商业银行应当在托管合同中对信息披露的职责、内容和方式进行明确约定，严格按照法律法规规定和托管合同约定办理与托管产品相关的信息披露事项。商业银行发现托管产品发生重大事项的，应当根据法律法规规定和托管合同约定，及时,policy_MinerU_markdown_商业银行托管业务监督管理办法（试行）_20251230002138_2005675587217616896_21_0,policy,2025-12-31T14:53:43.553744,监管政策,MinerU_markdown_商业银行托管业务监督管理办法（试行）_20251230002138_2005675587217616896.md,全国,客户经理,生效
托管产品发生重大事项商业银行要怎么办？,商业银行托管业务监督管理办法（试行）_20251230002138_2005675587217616896,第十六条,2023-06-15,2023-07-01,第十六条 商业银行应当在托管合同中对信息披露的职责、内容和方式进行明确约定，严格按照法律法规规定和托管合同约定办理与托管产品相关的信息披露事项。商业银行发现托管产品发生重大事项的，应当根据法律法规规定和托管合同约定，及时,policy_MinerU_markdown_商业银行托管业务监督管理办法（试行）_20251230002138_2005675587217616896_21_1,policy,2025-12-31T14:53:43.553744,监管政策,MinerU_markdown_商业银行托管业务监督管理办法（试行）_20251230002138_2005675587217616896.md,全国,客户经理,生效
商业银行复核信息披露内容时依据哪些数据？,商业银行托管业务监督管理办法（试行）_20251230002138_2005675587217616896,第1条,,,对于产品管理人或其他相关方披露信息中需要商业银行复核的内容，商业银行应当根据自身能够获取的数据和信息进行复核，并与产品管理人或其他相关方明确约定，在其信息披露时说明商业银行所复核的数据和信息。,policy_MinerU_markdown_商业银行托管业务监督管理办法（试行）_20251230002138_2005675587217616896_22_0,policy,2025-12-31T14:53:45.750079,监管政策,MinerU_markdown_商业银行托管业务监督管理办法（试行）_20251230002138_2005675587217616896.md,全国,客户经理,生效
商业银行提供投资监督服务要制定哪些标准？,商业银行托管业务监督管理办法（试行）_20251230002138_2005675587217616896,第十七条,2023-06-15,2023-07-01,第十七条 商业银行应当制定投资监督标准与监督流程，在充分获取所必需数据信息的前提下提供投资监督服务。投资监督的内容可以包括投资范围、投资比例、投资风格、投资限制、关联方交易等。商业银行不得提供或承诺提供无法有效履职的投资监督服务。,policy_MinerU_markdown_商业银行托管业务监督管理办法（试行）_20251230002138_2005675587217616896_23_0,policy,2025-12-31T14:53:52.295447,监管政策,MinerU_markdown_商业银行托管业务监督管理办法（试行）_20251230002138_2005675587217616896.md,全国,客户经理,生效
投资监督服务需要获取哪些数据信息？,商业银行托管业务监督管理办法（试行）_20251230002138_2005675587217616896,第十七条,2023-06-15,2023-07-01,第十七条 商业银行应当制定投资监督标准与监督流程，在充分获取所必需数据信息的前提下提供投资监督服务。投资监督的内容可以包括投资范围、投资比例、投资风格、投资限制、关联方交易等。商业银行不得提供或承诺提供无法有效履职的投资监督服务。,policy_MinerU_markdown_商业银行托管业务监督管理办法（试行）_20251230002138_2005675587217616896_23_1,policy,2025-12-31T14:53:52.295447,监管政策,MinerU_markdown_商业银行托管业务监督管理办法（试行）_20251230002138_2005675587217616896.md,全国,客户经理,生效
商业银行投资监督包含哪些具体内容？,商业银行托管业务监督管理办法（试行）_20251230002138_2005675587217616896,第十七条,2023-06-15,2023-07-01,第十七条 商业银行应当制定投资监督标准与监督流程，在充分获取所必需数据信息的前提下提供投资监督服务。投资监督的内容可以包括投资范围、投资比例、投资风格、投资限制、关联方交易等。商业银行不得提供或承诺提供无法有效履职的投资监督服务。,policy_MinerU_markdown_商业银行托管业务监督管理办法（试行）_20251230002138_2005675587217616896_23_2,policy,2025-12-31T14:53:52.295447,监管政策,MinerU_markdown_商业银行托管业务监督管理办法（试行）_20251230002138_2005675587217616896.md,全国,客户经理,生效
商业银行不能提供哪类投资监督服务？,商业银行托管业务监督管理办法（试行）_20251230002138_2005675587217616896,第十七条,2023-06-15,2023-07-01,第十七条 商业银行应当制定投资监督标准与监督流程，在充分获取所必需数据信息的前提下提供投资监督服务。投资监督的内容可以包括投资范围、投资比例、投资风格、投资限制、关联方交易等。商业银行不得提供或承诺提供无法有效履职的投资监督服务。,policy_MinerU_markdown_商业银行托管业务监督管理办法（试行）_20251230002138_2005675587217616896_23_3,policy,2025-12-31T14:53:52.295447,监管政策,MinerU_markdown_商业银行托管业务监督管理办法（试行）_20251230002138_2005675587217616896.md,全国,客户经理,生效
商业银行托管业务中投资监督服务怎么约定？,商业银行托管业务监督管理办法（试行）_20251230002138_2005675587217616896,第一条,2023-10-01,,商业银行应当在托管合同中明确约定监督事项、监督内容和监督方式，按照法律法规规定和托管合同约定提供投资监督服务。在投资监督过程中，商业银行应当审慎履职，在能力范围内采取必要合理措施，对信息的真实性、准确性等进行评估。,policy_MinerU_markdown_商业银行托管业务监督管理办法（试行）_20251230002138_2005675587217616896_24_0,policy,2025-12-31T14:54:00.241407,监管政策,MinerU_markdown_商业银行托管业务监督管理办法（试行）_20251230002138_2005675587217616896.md,全国,客户经理,生效
商业银行做投资监督要审慎履职吗？具体要求是什么？,商业银行托管业务监督管理办法（试行）_20251230002138_2005675587217616896,第一条,2023-10-01,,商业银行应当在托管合同中明确约定监督事项、监督内容和监督方式，按照法律法规规定和托管合同约定提供投资监督服务。在投资监督过程中，商业银行应当审慎履职，在能力范围内采取必要合理措施，对信息的真实性、准确性等进行评估。,policy_MinerU_markdown_商业银行托管业务监督管理办法（试行）_20251230002138_2005675587217616896_24_1,policy,2025-12-31T14:54:00.241985,监管政策,MinerU_markdown_商业银行托管业务监督管理办法（试行）_20251230002138_2005675587217616896.md,全国,客户经理,生效
商业银行在托管合同里必须明确哪些监督事项？,商业银行托管业务监督管理办法（试行）_20251230002138_2005675587217616896,第一条,2023-10-01,,商业银行应当在托管合同中明确约定监督事项、监督内容和监督方式，按照法律法规规定和托管合同约定提供投资监督服务。在投资监督过程中，商业银行应当审慎履职，在能力范围内采取必要合理措施，对信息的真实性、准确性等进行评估。,policy_MinerU_markdown_商业银行托管业务监督管理办法（试行）_20251230002138_2005675587217616896_24_2,policy,2025-12-31T14:54:00.241985,监管政策,MinerU_markdown_商业银行托管业务监督管理办法（试行）_20251230002138_2005675587217616896.md,全国,客户经理,生效
商业银行投资监督需要评估信息真实性吗？,商业银行托管业务监督管理办法（试行）_20251230002138_2005675587217616896,第一条,2023-10-01,,商业银行应当在托管合同中明确约定监督事项、监督内容和监督方式，按照法律法规规定和托管合同约定提供投资监督服务。在投资监督过程中，商业银行应当审慎履职，在能力范围内采取必要合理措施，对信息的真实性、准确性等进行评估。,policy_MinerU_markdown_商业银行托管业务监督管理办法（试行）_20251230002138_2005675587217616896_24_3,policy,2025-12-31T14:54:00.241985,监管政策,MinerU_markdown_商业银行托管业务监督管理办法（试行）_20251230002138_2005675587217616896.md,全国,客户经理,生效
商业银行做托管投资监督要采取哪些合理措施？,商业银行托管业务监督管理办法（试行）_20251230002138_2005675587217616896,第一条,2023-10-01,,商业银行应当在托管合同中明确约定监督事项、监督内容和监督方式，按照法律法规规定和托管合同约定提供投资监督服务。在投资监督过程中，商业银行应当审慎履职，在能力范围内采取必要合理措施，对信息的真实性、准确性等进行评估。,policy_MinerU_markdown_商业银行托管业务监督管理办法（试行）_20251230002138_2005675587217616896_24_4,policy,2025-12-31T14:54:00.241985,监管政策,MinerU_markdown_商业银行托管业务监督管理办法（试行）_20251230002138_2005675587217616896.md,全国,客户经理,生效
托管产品投资违规时银行该不该拒绝执行？,商业银行托管业务监督管理办法（试行）_20251230002138_2005675587217616896,第一条,,,商业银行发现托管产品违反法律法规或合同约定进行投资的，应当拒绝执行；按照交易程序已经达成交易的或无法拒绝执行的，应当及时提示产品管理人等相关方。,policy_MinerU_markdown_商业银行托管业务监督管理办法（试行）_20251230002138_2005675587217616896_25_0,policy,2025-12-31T14:54:05.994793,监管政策,MinerU_markdown_商业银行托管业务监督管理办法（试行）_20251230002138_2005675587217616896.md,全国,客户经理,生效
银行发现托管产品违规投资后要提示谁？,商业银行托管业务监督管理办法（试行）_20251230002138_2005675587217616896,第一条,,,商业银行发现托管产品违反法律法规或合同约定进行投资的，应当拒绝执行；按照交易程序已经达成交易的或无法拒绝执行的，应当及时提示产品管理人等相关方。,policy_MinerU_markdown_商业银行托管业务监督管理办法（试行）_20251230002138_2005675587217616896_25_1,policy,2025-12-31T14:54:05.994793,监管政策,MinerU_markdown_商业银行托管业务监督管理办法（试行）_20251230002138_2005675587217616896.md,全国,客户经理,生效
已经成交的违规投资交易银行怎么处理？,商业银行托管业务监督管理办法（试行）_20251230002138_2005675587217616896,第一条,,,商业银行发现托管产品违反法律法规或合同约定进行投资的，应当拒绝执行；按照交易程序已经达成交易的或无法拒绝执行的，应当及时提示产品管理人等相关方。,policy_MinerU_markdown_商业银行托管业务监督管理办法（试行）_20251230002138_2005675587217616896_25_2,policy,2025-12-31T14:54:05.994793,监管政策,MinerU_markdown_商业银行托管业务监督管理办法（试行）_20251230002138_2005675587217616896.md,全国,客户经理,生效
托管业务中银行如何应对合同外的投资操作？,商业银行托管业务监督管理办法（试行）_20251230002138_2005675587217616896,第一条,,,商业银行发现托管产品违反法律法规或合同约定进行投资的，应当拒绝执行；按照交易程序已经达成交易的或无法拒绝执行的，应当及时提示产品管理人等相关方。,policy_MinerU_markdown_商业银行托管业务监督管理办法（试行）_20251230002138_2005675587217616896_25_3,policy,2025-12-31T14:54:05.994793,监管政策,MinerU_markdown_商业银行托管业务监督管理办法（试行）_20251230002138_2005675587217616896.md,全国,客户经理,生效
商业银行托管业务资料保存期限怎么定？,商业银行托管业务监督管理办法（试行）_20251230002138_2005675587217616896,第十八条,,,第十八条 商业银行应当妥善保存托管产品业务活动的记录、账册、报表和其他相关资料，按照相关监管规定审慎确定保存期,policy_MinerU_markdown_商业银行托管业务监督管理办法（试行）_20251230002138_2005675587217616896_26_0,policy,2025-12-31T14:54:08.331640,监管政策,MinerU_markdown_商业银行托管业务监督管理办法（试行）_20251230002138_2005675587217616896.md,全国,客户经理,生效
商业银行托管业务禁止承担哪些职责？,商业银行托管业务监督管理办法（试行）_20251230002138_2005675587217616896,第十九条,,,第十九条 商业银行开展托管业务，不得承担以下职责：,policy_MinerU_markdown_商业银行托管业务监督管理办法（试行）_20251230002138_2005675587217616896_27_0,policy,2025-12-31T14:54:10.134009,监管政策,MinerU_markdown_商业银行托管业务监督管理办法（试行）_20251230002138_2005675587217616896.md,全国,客户经理,生效
托管产品财产需要承担哪些风险类型？,商业银行托管业务监督管理办法（试行）_20251230002138_2005675587217616896,第一条,2023-09-15,2023-10-01,（一）承担托管产品财产的信用风险、市场风险等；,policy_MinerU_markdown_商业银行托管业务监督管理办法（试行）_20251230002138_2005675587217616896_28_0,policy,2025-12-31T14:54:12.080266,监管政策,MinerU_markdown_商业银行托管业务监督管理办法（试行）_20251230002138_2005675587217616896.md,全国,客户经理,生效
托管产品能不能提供隐性担保？,商业银行托管业务监督管理办法（试行）_20251230002138_2005675587217616896,第二条_2,2023-08-15,2023-09-01,（二）为托管产品提供直接或间接、显性或隐性担保，包括承诺本金或保证收益；,policy_MinerU_markdown_商业银行托管业务监督管理办法（试行）_20251230002138_2005675587217616896_29_0,policy,2025-12-31T14:54:22.674348,监管政策,MinerU_markdown_商业银行托管业务监督管理办法（试行）_20251230002138_2005675587217616896.md,全国,客户经理,生效
承诺保本算不算给托管产品提供担保？,商业银行托管业务监督管理办法（试行）_20251230002138_2005675587217616896,第二条_2,2023-08-15,2023-09-01,（二）为托管产品提供直接或间接、显性或隐性担保，包括承诺本金或保证收益；,policy_MinerU_markdown_商业银行托管业务监督管理办法（试行）_20251230002138_2005675587217616896_29_1,policy,2025-12-31T14:54:22.674348,监管政策,MinerU_markdown_商业银行托管业务监督管理办法（试行）_20251230002138_2005675587217616896.md,全国,客户经理,生效
保证托管产品收益是否属于违规担保？,商业银行托管业务监督管理办法（试行）_20251230002138_2005675587217616896,第二条_2,2023-08-15,2023-09-01,（二）为托管产品提供直接或间接、显性或隐性担保，包括承诺本金或保证收益；,policy_MinerU_markdown_商业银行托管业务监督管理办法（试行）_20251230002138_2005675587217616896_29_2,policy,2025-12-31T14:54:22.674348,监管政策,MinerU_markdown_商业银行托管业务监督管理办法（试行）_20251230002138_2005675587217616896.md,全国,客户经理,生效
给托管产品做显性担保合不合规？,商业银行托管业务监督管理办法（试行）_20251230002138_2005675587217616896,第二条_2,2023-08-15,2023-09-01,（二）为托管产品提供直接或间接、显性或隐性担保，包括承诺本金或保证收益；,policy_MinerU_markdown_商业银行托管业务监督管理办法（试行）_20251230002138_2005675587217616896_29_3,policy,2025-12-31T14:54:22.674348,监管政策,MinerU_markdown_商业银行托管业务监督管理办法（试行）_20251230002138_2005675587217616896.md,全国,客户经理,生效
间接为托管产品担保行不行？,商业银行托管业务监督管理办法（试行）_20251230002138_2005675587217616896,第二条_2,2023-08-15,2023-09-01,（二）为托管产品提供直接或间接、显性或隐性担保，包括承诺本金或保证收益；,policy_MinerU_markdown_商业银行托管业务监督管理办法（试行）_20251230002138_2005675587217616896_29_4,policy,2025-12-31T14:54:22.674348,监管政策,MinerU_markdown_商业银行托管业务监督管理办法（试行）_20251230002138_2005675587217616896.md,全国,客户经理,生效
托管产品可以垫付资金吗？有什么限制？,商业银行托管业务监督管理办法（试行）_20251230002138_2005675587217616896,第三条_3,2023-09-15,2023-10-01,(三)为托管产品垫付资金、提供流动性支持或融资承诺等;,policy_MinerU_markdown_商业银行托管业务监督管理办法（试行）_20251230002138_2005675587217616896_30_0,policy,2025-12-31T14:54:25.274495,监管政策,MinerU_markdown_商业银行托管业务监督管理办法（试行）_20251230002138_2005675587217616896.md,全国,客户经理,生效
商业银行对托管账户外的资产有保管责任吗？,商业银行托管业务监督管理办法（试行）_20251230002138_2005675587217616896,第七条,2023-10-01,,（七）对已划出托管账户以及处于商业银行实际控制之外的资产承担保管责任；,policy_MinerU_markdown_商业银行托管业务监督管理办法（试行）_20251230002138_2005675587217616896_31_0,policy,2025-12-31T14:54:27.324431,监管政策,MinerU_markdown_商业银行托管业务监督管理办法（试行）_20251230002138_2005675587217616896.md,全国,客户经理,生效
托管产品投资决策中产品管理人需要参与吗？,商业银行托管业务监督管理办法（试行）_20251230002138_2005675587217616896,第八条,2023-07-15,2023-08-01,（八）参与产品管理人对托管产品的投资决策；,policy_MinerU_markdown_商业银行托管业务监督管理办法（试行）_20251230002138_2005675587217616896_32_0,policy,2025-12-31T14:54:29.605505,监管政策,MinerU_markdown_商业银行托管业务监督管理办法（试行）_20251230002138_2005675587217616896.md,全国,客户经理,生效
托管产品信息披露禁止由谁代替进行？,商业银行托管业务监督管理办法（试行）_20251230002138_2005675587217616896,第九条,,,（九）违规代替产品管理人向其他机构或者个人进行托管产品信息披露或提供相关数据信息；,policy_MinerU_markdown_商业银行托管业务监督管理办法（试行）_20251230002138_2005675587217616896_33_0,policy,2025-12-31T14:54:34.748658,监管政策,MinerU_markdown_商业银行托管业务监督管理办法（试行）_20251230002138_2005675587217616896.md,全国,客户经理,生效
