question,doc_id,unit_id,publish_date,effective_date,answer,id,domain,created_at,doc_type,source,region,role,status
新疆担保评级办法里一级评级需要多少分？,国家金融监督管理总局关于印发银行业金融机构小微企业金融服务监管评价办法的通知_20251230002122_2005675519467024384,第一条,2023-10-01,2023-11-01,"评价得分在90分(含)以上者为一级;得分在[75,90)区间者为二级,其中得分在[85,90)区间者为二A,[80,85)区间者为二B,[75,80)区间者为二C;得分在[60,75)区间者为三级,其中得分在[70,75)区间者为三A,[65,70)区间者为三B,[60,65)区间者为三C;得分在60分以下者为四级。",policy_MinerU_markdown_国家金融监督管理总局关于印发银行业金融机构小微企业金融服务监管评价办法的通知_20251230002122_2005675519467024384_19_0,policy,2025-12-31T15:00:44.361377,监管政策,MinerU_markdown_国家金融监督管理总局关于印发银行业金融机构小微企业金融服务监管评价办法的通知_20251230002122_2005675519467024384.md,全国,客户经理,生效
二A级担保公司评分范围是多少分？,国家金融监督管理总局关于印发银行业金融机构小微企业金融服务监管评价办法的通知_20251230002122_2005675519467024384,第2条_1,2023-10-01,2023-11-01,"评价得分在90分(含)以上者为一级;得分在[75,90)区间者为二级,其中得分在[85,90)区间者为二A,[80,85)区间者为二B,[75,80)区间者为二C;得分在[60,75)区间者为三级,其中得分在[70,75)区间者为三A,[65,70)区间者为三B,[60,65)区间者为三C;得分在60分以下者为四级。",policy_MinerU_markdown_国家金融监督管理总局关于印发银行业金融机构小微企业金融服务监管评价办法的通知_20251230002122_2005675519467024384_19_1,policy,2025-12-31T15:00:44.361377,监管政策,MinerU_markdown_国家金融监督管理总局关于印发银行业金融机构小微企业金融服务监管评价办法的通知_20251230002122_2005675519467024384.md,全国,客户经理,生效
二B级融资担保公司对应什么得分区间？,国家金融监督管理总局关于印发银行业金融机构小微企业金融服务监管评价办法的通知_20251230002122_2005675519467024384,第2条_2,2023-10-01,2023-11-01,"评价得分在90分(含)以上者为一级;得分在[75,90)区间者为二级,其中得分在[85,90)区间者为二A,[80,85)区间者为二B,[75,80)区间者为二C;得分在[60,75)区间者为三级,其中得分在[70,75)区间者为三A,[65,70)区间者为三B,[60,65)区间者为三C;得分在60分以下者为四级。",policy_MinerU_markdown_国家金融监督管理总局关于印发银行业金融机构小微企业金融服务监管评价办法的通知_20251230002122_2005675519467024384_19_2,policy,2025-12-31T15:00:44.361377,监管政策,MinerU_markdown_国家金融监督管理总局关于印发银行业金融机构小微企业金融服务监管评价办法的通知_20251230002122_2005675519467024384.md,全国,客户经理,生效
三C级担保机构的评分标准是什么？,国家金融监督管理总局关于印发银行业金融机构小微企业金融服务监管评价办法的通知_20251230002122_2005675519467024384,第3条_3,2023-10-01,2023-11-01,"评价得分在90分(含)以上者为一级;得分在[75,90)区间者为二级,其中得分在[85,90)区间者为二A,[80,85)区间者为二B,[75,80)区间者为二C;得分在[60,75)区间者为三级,其中得分在[70,75)区间者为三A,[65,70)区间者为三B,[60,65)区间者为三C;得分在60分以下者为四级。",policy_MinerU_markdown_国家金融监督管理总局关于印发银行业金融机构小微企业金融服务监管评价办法的通知_20251230002122_2005675519467024384_19_3,policy,2025-12-31T15:00:44.361377,监管政策,MinerU_markdown_国家金融监督管理总局关于印发银行业金融机构小微企业金融服务监管评价办法的通知_20251230002122_2005675519467024384.md,全国,客户经理,生效
担保公司得分低于60属于哪一级？,国家金融监督管理总局关于印发银行业金融机构小微企业金融服务监管评价办法的通知_20251230002122_2005675519467024384,第四条,2023-10-01,2023-11-01,"评价得分在90分(含)以上者为一级;得分在[75,90)区间者为二级,其中得分在[85,90)区间者为二A,[80,85)区间者为二B,[75,80)区间者为二C;得分在[60,75)区间者为三级,其中得分在[70,75)区间者为三A,[65,70)区间者为三B,[60,65)区间者为三C;得分在60分以下者为四级。",policy_MinerU_markdown_国家金融监督管理总局关于印发银行业金融机构小微企业金融服务监管评价办法的通知_20251230002122_2005675519467024384_19_4,policy,2025-12-31T15:00:44.361377,监管政策,MinerU_markdown_国家金融监督管理总局关于印发银行业金融机构小微企业金融服务监管评价办法的通知_20251230002122_2005675519467024384.md,全国,客户经理,生效
自治区担保公司三级评级的分数段是？,国家金融监督管理总局关于印发银行业金融机构小微企业金融服务监管评价办法的通知_20251230002122_2005675519467024384,第三条,2023-10-01,2023-11-01,"评价得分在90分(含)以上者为一级;得分在[75,90)区间者为二级,其中得分在[85,90)区间者为二A,[80,85)区间者为二B,[75,80)区间者为二C;得分在[60,75)区间者为三级,其中得分在[70,75)区间者为三A,[65,70)区间者为三B,[60,65)区间者为三C;得分在60分以下者为四级。",policy_MinerU_markdown_国家金融监督管理总局关于印发银行业金融机构小微企业金融服务监管评价办法的通知_20251230002122_2005675519467024384_19_5,policy,2025-12-31T15:00:44.361377,监管政策,MinerU_markdown_国家金融监督管理总局关于印发银行业金融机构小微企业金融服务监管评价办法的通知_20251230002122_2005675519467024384.md,全国,客户经理,生效
小微金融监管评价结果等级对应什么含义？,国家金融监督管理总局关于印发银行业金融机构小微企业金融服务监管评价办法的通知_20251230002122_2005675519467024384,第九条,2023-06-15,2023-07-01,第九条 小微金融监管评价结果等级对应的评价含义如下：,policy_MinerU_markdown_国家金融监督管理总局关于印发银行业金融机构小微企业金融服务监管评价办法的通知_20251230002122_2005675519467024384_20_0,policy,2025-12-31T15:00:46.968002,监管政策,MinerU_markdown_国家金融监督管理总局关于印发银行业金融机构小微企业金融服务监管评价办法的通知_20251230002122_2005675519467024384.md,全国,客户经理,生效
小微企业金融服务评价一级的标准是什么？,国家金融监督管理总局关于印发银行业金融机构小微企业金融服务监管评价办法的通知_20251230002122_2005675519467024384,第一条,2023-06-15,2023-07-01,(一)评价结果为一级，表示该机构对小微企业金融服务工作的重要性有充分的认识，内部机制体制健全，政策落实和制度保障有力，较好实现了监管目标，小微企业金融产品、业务、服务成效突出，经营服务行为基本规范。,policy_MinerU_markdown_国家金融监督管理总局关于印发银行业金融机构小微企业金融服务监管评价办法的通知_20251230002122_2005675519467024384_21_0,policy,2025-12-31T15:00:49.277816,监管政策,MinerU_markdown_国家金融监督管理总局关于印发银行业金融机构小微企业金融服务监管评价办法的通知_20251230002122_2005675519467024384.md,全国,客户经理,生效
担保公司评价结果为二级代表什么水平？,国家金融监督管理总局关于印发银行业金融机构小微企业金融服务监管评价办法的通知_20251230002122_2005675519467024384,第二条_2,2023-08-15,2023-09-01,(二)评价结果为二级，表示该机构围绕小微企业金融服务进行了专门的内部机制体制安排，能够落实政策要求，基本实现了监管目标，小微企业金融产品、业务、服务取得一定成效，但工作还存在一些不足，需及时予以改进。,policy_MinerU_markdown_国家金融监督管理总局关于印发银行业金融机构小微企业金融服务监管评价办法的通知_20251230002122_2005675519467024384_22_0,policy,2025-12-31T15:00:52.003072,监管政策,MinerU_markdown_国家金融监督管理总局关于印发银行业金融机构小微企业金融服务监管评价办法的通知_20251230002122_2005675519467024384.md,全国,客户经理,生效
小微企业金融服务评价三级代表什么问题？,国家金融监督管理总局关于印发银行业金融机构小微企业金融服务监管评价办法的通知_20251230002122_2005675519467024384,第三条_3,2023-08-15,2023-09-01,"(三)评价结果为三级,表示该机构小微企业金融服务的各项机制体制、产品、业务尚有欠缺,主动作为不足,存在政策落实不得力、部分监管目标不达标的问题,亟需采取有针对性的改进措施。",policy_MinerU_markdown_国家金融监督管理总局关于印发银行业金融机构小微企业金融服务监管评价办法的通知_20251230002122_2005675519467024384_23_0,policy,2025-12-31T15:00:54.377801,监管政策,MinerU_markdown_国家金融监督管理总局关于印发银行业金融机构小微企业金融服务监管评价办法的通知_20251230002122_2005675519467024384.md,全国,客户经理,生效
小微企业金融服务评价结果为四级意味着什么？,国家金融监督管理总局关于印发银行业金融机构小微企业金融服务监管评价办法的通知_20251230002122_2005675519467024384,第四条,2023-04-01,2023-04-01,(四)评价结果为四级，表示该机构小微企业金融服务工作存在严重缺陷，未按照要求落实相关政策，主要监管目标不达标，没有围绕小微企业金融服务建立专门的机制体制、开发特色产品、改进业务流程，应当对小微企业金融服务工作进行全面检视、切实整改，国家金融监督管理总局及其派出机构必要时可依法采取相应的监管措施。,policy_MinerU_markdown_国家金融监督管理总局关于印发银行业金融机构小微企业金融服务监管评价办法的通知_20251230002122_2005675519467024384_24_0,policy,2025-12-31T15:01:03.358667,监管政策,MinerU_markdown_国家金融监督管理总局关于印发银行业金融机构小微企业金融服务监管评价办法的通知_20251230002122_2005675519467024384.md,全国,客户经理,生效
评价为四级的机构在小微金融方面有哪些问题？,国家金融监督管理总局关于印发银行业金融机构小微企业金融服务监管评价办法的通知_20251230002122_2005675519467024384,第四条,2023-04-01,2023-04-01,(四)评价结果为四级，表示该机构小微企业金融服务工作存在严重缺陷，未按照要求落实相关政策，主要监管目标不达标，没有围绕小微企业金融服务建立专门的机制体制、开发特色产品、改进业务流程，应当对小微企业金融服务工作进行全面检视、切实整改，国家金融监督管理总局及其派出机构必要时可依法采取相应的监管措施。,policy_MinerU_markdown_国家金融监督管理总局关于印发银行业金融机构小微企业金融服务监管评价办法的通知_20251230002122_2005675519467024384_24_1,policy,2025-12-31T15:01:03.358667,监管政策,MinerU_markdown_国家金融监督管理总局关于印发银行业金融机构小微企业金融服务监管评价办法的通知_20251230002122_2005675519467024384.md,全国,客户经理,生效
小微金融监管目标不达标会被评为几级？,国家金融监督管理总局关于印发银行业金融机构小微企业金融服务监管评价办法的通知_20251230002122_2005675519467024384,第四条,2023-04-01,2023-04-01,(四)评价结果为四级，表示该机构小微企业金融服务工作存在严重缺陷，未按照要求落实相关政策，主要监管目标不达标，没有围绕小微企业金融服务建立专门的机制体制、开发特色产品、改进业务流程，应当对小微企业金融服务工作进行全面检视、切实整改，国家金融监督管理总局及其派出机构必要时可依法采取相应的监管措施。,policy_MinerU_markdown_国家金融监督管理总局关于印发银行业金融机构小微企业金融服务监管评价办法的通知_20251230002122_2005675519467024384_24_2,policy,2025-12-31T15:01:03.358667,监管政策,MinerU_markdown_国家金融监督管理总局关于印发银行业金融机构小微企业金融服务监管评价办法的通知_20251230002122_2005675519467024384.md,全国,客户经理,生效
四级评价的担保公司需要做哪些整改？,国家金融监督管理总局关于印发银行业金融机构小微企业金融服务监管评价办法的通知_20251230002122_2005675519467024384,第四条,2023-04-01,2023-04-01,(四)评价结果为四级，表示该机构小微企业金融服务工作存在严重缺陷，未按照要求落实相关政策，主要监管目标不达标，没有围绕小微企业金融服务建立专门的机制体制、开发特色产品、改进业务流程，应当对小微企业金融服务工作进行全面检视、切实整改，国家金融监督管理总局及其派出机构必要时可依法采取相应的监管措施。,policy_MinerU_markdown_国家金融监督管理总局关于印发银行业金融机构小微企业金融服务监管评价办法的通知_20251230002122_2005675519467024384_24_3,policy,2025-12-31T15:01:03.358667,监管政策,MinerU_markdown_国家金融监督管理总局关于印发银行业金融机构小微企业金融服务监管评价办法的通知_20251230002122_2005675519467024384.md,全国,客户经理,生效
金融机构没建小微专营机制会被评为什么等级？,国家金融监督管理总局关于印发银行业金融机构小微企业金融服务监管评价办法的通知_20251230002122_2005675519467024384,第四条,2023-04-01,2023-04-01,(四)评价结果为四级，表示该机构小微企业金融服务工作存在严重缺陷，未按照要求落实相关政策，主要监管目标不达标，没有围绕小微企业金融服务建立专门的机制体制、开发特色产品、改进业务流程，应当对小微企业金融服务工作进行全面检视、切实整改，国家金融监督管理总局及其派出机构必要时可依法采取相应的监管措施。,policy_MinerU_markdown_国家金融监督管理总局关于印发银行业金融机构小微企业金融服务监管评价办法的通知_20251230002122_2005675519467024384_24_4,policy,2025-12-31T15:01:03.358667,监管政策,MinerU_markdown_国家金融监督管理总局关于印发银行业金融机构小微企业金融服务监管评价办法的通知_20251230002122_2005675519467024384.md,全国,客户经理,生效
小微金融监管评价每年什么时候做？,国家金融监督管理总局关于印发银行业金融机构小微企业金融服务监管评价办法的通知_20251230002122_2005675519467024384,第十条,2023-06-15,2023-01-01,第十条 小微金融监管评价按年度进行，评价周期为当年1月1日至12月31日。,policy_MinerU_markdown_国家金融监督管理总局关于印发银行业金融机构小微企业金融服务监管评价办法的通知_20251230002122_2005675519467024384_25_0,policy,2025-12-31T15:01:05.671532,监管政策,MinerU_markdown_国家金融监督管理总局关于印发银行业金融机构小微企业金融服务监管评价办法的通知_20251230002122_2005675519467024384.md,全国,客户经理,生效
大型银行小微金融监管评价谁负责？,国家金融监督管理总局关于印发银行业金融机构小微企业金融服务监管评价办法的通知_20251230002122_2005675519467024384,第十一条,,,第十一条 国家金融监督管理总局负责组织、督导全国银行业金融机构小微金融监管评价工作，并直接负责开展对大型商业银行、股份制银行的小微金融监管评价工作。,policy_MinerU_markdown_国家金融监督管理总局关于印发银行业金融机构小微企业金融服务监管评价办法的通知_20251230002122_2005675519467024384_26_0,policy,2025-12-31T15:01:10.243187,监管政策,MinerU_markdown_国家金融监督管理总局关于印发银行业金融机构小微企业金融服务监管评价办法的通知_20251230002122_2005675519467024384.md,全国,客户经理,生效
股份制银行小微金融监管由哪个部门督导？,国家金融监督管理总局关于印发银行业金融机构小微企业金融服务监管评价办法的通知_20251230002122_2005675519467024384,第十一条,,,第十一条 国家金融监督管理总局负责组织、督导全国银行业金融机构小微金融监管评价工作，并直接负责开展对大型商业银行、股份制银行的小微金融监管评价工作。,policy_MinerU_markdown_国家金融监督管理总局关于印发银行业金融机构小微企业金融服务监管评价办法的通知_20251230002122_2005675519467024384_26_1,policy,2025-12-31T15:01:10.243187,监管政策,MinerU_markdown_国家金融监督管理总局关于印发银行业金融机构小微企业金融服务监管评价办法的通知_20251230002122_2005675519467024384.md,全国,客户经理,生效
全国小微金融监管评价工作由谁组织？,国家金融监督管理总局关于印发银行业金融机构小微企业金融服务监管评价办法的通知_20251230002122_2005675519467024384,第十一条,,,第十一条 国家金融监督管理总局负责组织、督导全国银行业金融机构小微金融监管评价工作，并直接负责开展对大型商业银行、股份制银行的小微金融监管评价工作。,policy_MinerU_markdown_国家金融监督管理总局关于印发银行业金融机构小微企业金融服务监管评价办法的通知_20251230002122_2005675519467024384_26_2,policy,2025-12-31T15:01:10.243187,监管政策,MinerU_markdown_国家金融监督管理总局关于印发银行业金融机构小微企业金融服务监管评价办法的通知_20251230002122_2005675519467024384.md,全国,客户经理,生效
小微金融监管评价由哪个部门负责组织？,国家金融监督管理总局关于印发银行业金融机构小微企业金融服务监管评价办法的通知_20251230002122_2005675519467024384,第一条,2023-04-01,2023-04-01,各金融监管局负责组织开展对辖内属地监管的地方法人银行业金融机构，以及大型商业银行、股份制银行一级分行的小微金融监管评价工作。对大型商业银行、股份制银行分支机构的评价，可参照法人银行业金融机构确定评价指标和分值权重。,policy_MinerU_markdown_国家金融监督管理总局关于印发银行业金融机构小微企业金融服务监管评价办法的通知_20251230002122_2005675519467024384_27_0,policy,2025-12-31T15:01:18.134145,监管政策,MinerU_markdown_国家金融监督管理总局关于印发银行业金融机构小微企业金融服务监管评价办法的通知_20251230002122_2005675519467024384.md,全国,客户经理,生效
地方法人银行的小微金融评价谁来开展？,国家金融监督管理总局关于印发银行业金融机构小微企业金融服务监管评价办法的通知_20251230002122_2005675519467024384,第一条,2023-04-01,2023-04-01,各金融监管局负责组织开展对辖内属地监管的地方法人银行业金融机构，以及大型商业银行、股份制银行一级分行的小微金融监管评价工作。对大型商业银行、股份制银行分支机构的评价，可参照法人银行业金融机构确定评价指标和分值权重。,policy_MinerU_markdown_国家金融监督管理总局关于印发银行业金融机构小微企业金融服务监管评价办法的通知_20251230002122_2005675519467024384_27_1,policy,2025-12-31T15:01:18.134145,监管政策,MinerU_markdown_国家金融监督管理总局关于印发银行业金融机构小微企业金融服务监管评价办法的通知_20251230002122_2005675519467024384.md,全国,客户经理,生效
大行和股份制银行分行归谁做小微评价？,国家金融监督管理总局关于印发银行业金融机构小微企业金融服务监管评价办法的通知_20251230002122_2005675519467024384,第一条,2023-04-01,2023-04-01,各金融监管局负责组织开展对辖内属地监管的地方法人银行业金融机构，以及大型商业银行、股份制银行一级分行的小微金融监管评价工作。对大型商业银行、股份制银行分支机构的评价，可参照法人银行业金融机构确定评价指标和分值权重。,policy_MinerU_markdown_国家金融监督管理总局关于印发银行业金融机构小微企业金融服务监管评价办法的通知_20251230002122_2005675519467024384_27_2,policy,2025-12-31T15:01:18.134145,监管政策,MinerU_markdown_国家金融监督管理总局关于印发银行业金融机构小微企业金融服务监管评价办法的通知_20251230002122_2005675519467024384.md,全国,客户经理,生效
银行一级分行小微评价按什么标准执行？,国家金融监督管理总局关于印发银行业金融机构小微企业金融服务监管评价办法的通知_20251230002122_2005675519467024384,第一条,2023-04-01,2023-04-01,各金融监管局负责组织开展对辖内属地监管的地方法人银行业金融机构，以及大型商业银行、股份制银行一级分行的小微金融监管评价工作。对大型商业银行、股份制银行分支机构的评价，可参照法人银行业金融机构确定评价指标和分值权重。,policy_MinerU_markdown_国家金融监督管理总局关于印发银行业金融机构小微企业金融服务监管评价办法的通知_20251230002122_2005675519467024384_27_3,policy,2025-12-31T15:01:18.134145,监管政策,MinerU_markdown_国家金融监督管理总局关于印发银行业金融机构小微企业金融服务监管评价办法的通知_20251230002122_2005675519467024384.md,全国,客户经理,生效
分支机构小微评价能参考法人机构指标吗？,国家金融监督管理总局关于印发银行业金融机构小微企业金融服务监管评价办法的通知_20251230002122_2005675519467024384,第一条,2023-04-01,2023-04-01,各金融监管局负责组织开展对辖内属地监管的地方法人银行业金融机构，以及大型商业银行、股份制银行一级分行的小微金融监管评价工作。对大型商业银行、股份制银行分支机构的评价，可参照法人银行业金融机构确定评价指标和分值权重。,policy_MinerU_markdown_国家金融监督管理总局关于印发银行业金融机构小微企业金融服务监管评价办法的通知_20251230002122_2005675519467024384_27_4,policy,2025-12-31T15:01:18.134145,监管政策,MinerU_markdown_国家金融监督管理总局关于印发银行业金融机构小微企业金融服务监管评价办法的通知_20251230002122_2005675519467024384.md,全国,客户经理,生效
城市商业银行异地分支行要参加小微金融监管评价吗？,国家金融监督管理总局关于印发银行业金融机构小微企业金融服务监管评价办法的通知_20251230002122_2005675519467024384,第3条_2,2023-06-15,2023-07-01,各金融监管局可根据辖内实际情况，自主决定是否对辖内的城市商业银行异地分支机构等其他分支机构开展小微金融监管评价。,policy_MinerU_markdown_国家金融监督管理总局关于印发银行业金融机构小微企业金融服务监管评价办法的通知_20251230002122_2005675519467024384_28_0,policy,2025-12-31T15:01:20.734002,监管政策,MinerU_markdown_国家金融监督管理总局关于印发银行业金融机构小微企业金融服务监管评价办法的通知_20251230002122_2005675519467024384.md,全国,客户经理,生效
小微金融监管评价由哪个部门牵头负责？,国家金融监督管理总局关于印发银行业金融机构小微企业金融服务监管评价办法的通知_20251230002122_2005675519467024384,第十二条,,,第十二条 国家金融监督管理总局、各金融监管局应当建立小微金融监管评价协调机制，具体负责对所管辖银行业金融机构的评价工作。协调机制由各级普惠金融职能司局(处室)牵头，参与司局(处室)应当至少包括同级机构监管、现场检查、统计、消费者权益保护等职能司局(处室)。,policy_MinerU_markdown_国家金融监督管理总局关于印发银行业金融机构小微企业金融服务监管评价办法的通知_20251230002122_2005675519467024384_29_0,policy,2025-12-31T15:01:26.409609,监管政策,MinerU_markdown_国家金融监督管理总局关于印发银行业金融机构小微企业金融服务监管评价办法的通知_20251230002122_2005675519467024384.md,全国,客户经理,生效
小微金融监管评价协调机制包括哪些参与部门？,国家金融监督管理总局关于印发银行业金融机构小微企业金融服务监管评价办法的通知_20251230002122_2005675519467024384,第十二条,,,第十二条 国家金融监督管理总局、各金融监管局应当建立小微金融监管评价协调机制，具体负责对所管辖银行业金融机构的评价工作。协调机制由各级普惠金融职能司局(处室)牵头，参与司局(处室)应当至少包括同级机构监管、现场检查、统计、消费者权益保护等职能司局(处室)。,policy_MinerU_markdown_国家金融监督管理总局关于印发银行业金融机构小微企业金融服务监管评价办法的通知_20251230002122_2005675519467024384_29_1,policy,2025-12-31T15:01:26.409609,监管政策,MinerU_markdown_国家金融监督管理总局关于印发银行业金融机构小微企业金融服务监管评价办法的通知_20251230002122_2005675519467024384.md,全国,客户经理,生效
地方金融监管局怎么组织小微企业金融服务评价？,国家金融监督管理总局关于印发银行业金融机构小微企业金融服务监管评价办法的通知_20251230002122_2005675519467024384,第十二条,,,第十二条 国家金融监督管理总局、各金融监管局应当建立小微金融监管评价协调机制，具体负责对所管辖银行业金融机构的评价工作。协调机制由各级普惠金融职能司局(处室)牵头，参与司局(处室)应当至少包括同级机构监管、现场检查、统计、消费者权益保护等职能司局(处室)。,policy_MinerU_markdown_国家金融监督管理总局关于印发银行业金融机构小微企业金融服务监管评价办法的通知_20251230002122_2005675519467024384_29_2,policy,2025-12-31T15:01:26.409609,监管政策,MinerU_markdown_国家金融监督管理总局关于印发银行业金融机构小微企业金融服务监管评价办法的通知_20251230002122_2005675519467024384.md,全国,客户经理,生效
普惠金融处室在小微金融评价中承担什么角色？,国家金融监督管理总局关于印发银行业金融机构小微企业金融服务监管评价办法的通知_20251230002122_2005675519467024384,第十二条,,,第十二条 国家金融监督管理总局、各金融监管局应当建立小微金融监管评价协调机制，具体负责对所管辖银行业金融机构的评价工作。协调机制由各级普惠金融职能司局(处室)牵头，参与司局(处室)应当至少包括同级机构监管、现场检查、统计、消费者权益保护等职能司局(处室)。,policy_MinerU_markdown_国家金融监督管理总局关于印发银行业金融机构小微企业金融服务监管评价办法的通知_20251230002122_2005675519467024384_29_3,policy,2025-12-31T15:01:26.409609,监管政策,MinerU_markdown_国家金融监督管理总局关于印发银行业金融机构小微企业金融服务监管评价办法的通知_20251230002122_2005675519467024384.md,全国,客户经理,生效
小微金融监管评价协调机制在分局层面怎么建？,国家金融监督管理总局关于印发银行业金融机构小微企业金融服务监管评价办法的通知_20251230002122_2005675519467024384,第2条_1,2023-06-15,2023-07-01,各金融监管局可根据工作需要，决定是否在辖内金融监管分局建立小微金融监管评价协调机制，并可参照本条第一款规定，自行确定分局层面相关协调机制的具体安排。,policy_MinerU_markdown_国家金融监督管理总局关于印发银行业金融机构小微企业金融服务监管评价办法的通知_20251230002122_2005675519467024384_30_0,policy,2025-12-31T15:01:29.108394,监管政策,MinerU_markdown_国家金融监督管理总局关于印发银行业金融机构小微企业金融服务监管评价办法的通知_20251230002122_2005675519467024384.md,全国,客户经理,生效
银行分支机构小微金融服务信息由谁负责共享？,国家金融监督管理总局关于印发银行业金融机构小微企业金融服务监管评价办法的通知_20251230002122_2005675519467024384,第十三条,,,第十三条 国家金融监督管理总局各级派出机构应当加强对银行分支机构小微企业金融服务情况的信息共享。,policy_MinerU_markdown_国家金融监督管理总局关于印发银行业金融机构小微企业金融服务监管评价办法的通知_20251230002122_2005675519467024384_31_0,policy,2025-12-31T15:01:31.258820,监管政策,MinerU_markdown_国家金融监督管理总局关于印发银行业金融机构小微企业金融服务监管评价办法的通知_20251230002122_2005675519467024384.md,全国,客户经理,生效
大型商业银行分支机构评价结果要抄报哪个部门？,国家金融监督管理总局关于印发银行业金融机构小微企业金融服务监管评价办法的通知_20251230002122_2005675519467024384,第一条,2023-12-15,2024-01-01,各金融监管局应当将大型商业银行、股份制银行分支机构评价结果抄报国家金融监督管理总局负责普惠金融及相应机构监管的职能司局。对地方法人银行的异地分支机构开展小微金融监管评价的，应当将评价结果抄报该法人银行属地金融监管局。,policy_MinerU_markdown_国家金融监督管理总局关于印发银行业金融机构小微企业金融服务监管评价办法的通知_20251230002122_2005675519467024384_32_0,policy,2025-12-31T15:01:37.572230,监管政策,MinerU_markdown_国家金融监督管理总局关于印发银行业金融机构小微企业金融服务监管评价办法的通知_20251230002122_2005675519467024384.md,全国,客户经理,生效
股份制银行分支机构评价结果要报给谁？,国家金融监督管理总局关于印发银行业金融机构小微企业金融服务监管评价办法的通知_20251230002122_2005675519467024384,第一条,2023-12-15,2024-01-01,各金融监管局应当将大型商业银行、股份制银行分支机构评价结果抄报国家金融监督管理总局负责普惠金融及相应机构监管的职能司局。对地方法人银行的异地分支机构开展小微金融监管评价的，应当将评价结果抄报该法人银行属地金融监管局。,policy_MinerU_markdown_国家金融监督管理总局关于印发银行业金融机构小微企业金融服务监管评价办法的通知_20251230002122_2005675519467024384_32_1,policy,2025-12-31T15:01:37.572230,监管政策,MinerU_markdown_国家金融监督管理总局关于印发银行业金融机构小微企业金融服务监管评价办法的通知_20251230002122_2005675519467024384.md,全国,客户经理,生效
地方法人银行异地分支小微金融评价结果要抄报哪里？,国家金融监督管理总局关于印发银行业金融机构小微企业金融服务监管评价办法的通知_20251230002122_2005675519467024384,第二条,2023-12-15,2024-01-01,各金融监管局应当将大型商业银行、股份制银行分支机构评价结果抄报国家金融监督管理总局负责普惠金融及相应机构监管的职能司局。对地方法人银行的异地分支机构开展小微金融监管评价的，应当将评价结果抄报该法人银行属地金融监管局。,policy_MinerU_markdown_国家金融监督管理总局关于印发银行业金融机构小微企业金融服务监管评价办法的通知_20251230002122_2005675519467024384_32_2,policy,2025-12-31T15:01:37.572230,监管政策,MinerU_markdown_国家金融监督管理总局关于印发银行业金融机构小微企业金融服务监管评价办法的通知_20251230002122_2005675519467024384.md,全国,客户经理,生效
地方法人银行异地分支机构小微金融服务由谁监管？,国家金融监督管理总局关于印发银行业金融机构小微企业金融服务监管评价办法的通知_20251230002122_2005675519467024384,第一条,2023-06-15,2023-07-01,地方法人银行异地分支机构所在地金融监管局应积极配合法人银行属地金融监管局，向其提供分支机构在辖内小微企业金融服务的情况。,policy_MinerU_markdown_国家金融监督管理总局关于印发银行业金融机构小微企业金融服务监管评价办法的通知_20251230002122_2005675519467024384_33_0,policy,2025-12-31T15:01:45.338814,监管政策,MinerU_markdown_国家金融监督管理总局关于印发银行业金融机构小微企业金融服务监管评价办法的通知_20251230002122_2005675519467024384.md,全国,客户经理,生效
异地分支机构小微企业金融服务数据该向哪个监管局提供？,国家金融监督管理总局关于印发银行业金融机构小微企业金融服务监管评价办法的通知_20251230002122_2005675519467024384,第一条,2023-06-15,2023-07-01,地方法人银行异地分支机构所在地金融监管局应积极配合法人银行属地金融监管局，向其提供分支机构在辖内小微企业金融服务的情况。,policy_MinerU_markdown_国家金融监督管理总局关于印发银行业金融机构小微企业金融服务监管评价办法的通知_20251230002122_2005675519467024384_33_1,policy,2025-12-31T15:01:45.338814,监管政策,MinerU_markdown_国家金融监督管理总局关于印发银行业金融机构小微企业金融服务监管评价办法的通知_20251230002122_2005675519467024384.md,全国,客户经理,生效
属地金融监管局如何获取异地分支机构的小微服务情况？,国家金融监督管理总局关于印发银行业金融机构小微企业金融服务监管评价办法的通知_20251230002122_2005675519467024384,第一条,2023-06-15,2023-07-01,地方法人银行异地分支机构所在地金融监管局应积极配合法人银行属地金融监管局，向其提供分支机构在辖内小微企业金融服务的情况。,policy_MinerU_markdown_国家金融监督管理总局关于印发银行业金融机构小微企业金融服务监管评价办法的通知_20251230002122_2005675519467024384_33_2,policy,2025-12-31T15:01:45.338814,监管政策,MinerU_markdown_国家金融监督管理总局关于印发银行业金融机构小微企业金融服务监管评价办法的通知_20251230002122_2005675519467024384.md,全国,客户经理,生效
分支机构所在地监管要配合法人属地局查哪些内容？,国家金融监督管理总局关于印发银行业金融机构小微企业金融服务监管评价办法的通知_20251230002122_2005675519467024384,第一条,2023-06-15,2023-07-01,地方法人银行异地分支机构所在地金融监管局应积极配合法人银行属地金融监管局，向其提供分支机构在辖内小微企业金融服务的情况。,policy_MinerU_markdown_国家金融监督管理总局关于印发银行业金融机构小微企业金融服务监管评价办法的通知_20251230002122_2005675519467024384_33_3,policy,2025-12-31T15:01:45.338814,监管政策,MinerU_markdown_国家金融监督管理总局关于印发银行业金融机构小微企业金融服务监管评价办法的通知_20251230002122_2005675519467024384.md,全国,客户经理,生效
